GEO_ID,Geography,Homeownership%,MedianIncome,LargeHH%,OldHouse%
860Z200US77094,ZCTA5 77094,0.785,160350.0,0.324,0.701
860Z200US77095,ZCTA5 77095,0.752,95657.0,0.381,0.652
860Z200US77302,ZCTA5 77302,0.686,81886.0,0.383,0.573
860Z200US77316,ZCTA5 77316,0.841,129418.0,0.269,0.712
860Z200US77336,ZCTA5 77336,0.68,83267.0,0.358,0.543
860Z200US77339,ZCTA5 77339,0.629,84015.0,0.422,0.536
860Z200US77345,ZCTA5 77345,0.869,156844.0,0.309,0.8
860Z200US77346,ZCTA5 77346,0.885,116658.0,0.325,0.753
860Z200US77354,ZCTA5 77354,0.781,112093.0,0.272,0.62
860Z200US77356,ZCTA5 77356,0.78,113750.0,0.348,0.607
860Z200US77358,ZCTA5 77358,0.676,79018.0,0.422,0.54
860Z200US77362,ZCTA5 77362,0.726,80982.0,0.436,0.606
860Z200US77363,ZCTA5 77363,0.751,78667.0,0.511,0.572
860Z200US77365,ZCTA5 77365,0.687,96093.0,0.361,0.609
860Z200US77373,ZCTA5 77373,0.841,86693.0,0.34,0.595
860Z200US77375,ZCTA5 77375,0.742,95813.0,0.382,0.554
860Z200US77377,ZCTA5 77377,0.816,123015.0,0.324,0.704
860Z200US77379,ZCTA5 77379,0.792,110712.0,0.369,0.695
860Z200US77381,ZCTA5 77381,0.847,142210.0,0.357,0.723
860Z200US77385,ZCTA5 77385,0.847,112798.0,0.39,0.613
860Z200US77386,ZCTA5 77386,0.874,130094.0,0.282,0.655
860Z200US77388,ZCTA5 77388,0.808,101588.0,0.393,0.642
860Z200US77389,ZCTA5 77389,0.792,145228.0,0.294,0.712
860Z200US77396,ZCTA5 77396,0.66,76506.0,0.513,0.532
860Z200US77401,ZCTA5 77401,0.9,236037.0,0.278,0.796
860Z200US77406,ZCTA5 77406,0.92,143023.0,0.309,0.751
860Z200US77407,ZCTA5 77407,0.84,101595.0,0.285,0.65
860Z200US77418,ZCTA5 77418,0.715,80000.0,0.371,0.542
860Z200US77420,ZCTA5 77420,0.935,79583.0,0.598,0.575
860Z200US77422,ZCTA5 77422,0.713,75223.0,0.42,0.547
860Z200US77423,ZCTA5 77423,0.71,82280.0,0.316,0.533
860Z200US77426,ZCTA5 77426,0.792,78229.0,0.348,0.735
860Z200US77429,ZCTA5 77429,0.843,117931.0,0.336,0.742
860Z200US77430,ZCTA5 77430,0.891,94583.0,0.326,0.594
860Z200US77433,ZCTA5 77433,0.859,137348.0,0.267,0.686
860Z200US77447,ZCTA5 77447,0.881,111932.0,0.298,0.669
860Z200US77449,ZCTA5 77449,0.834,85934.0,0.409,0.577
860Z200US77450,ZCTA5 77450,0.755,105607.0,0.328,0.654
860Z200US77459,ZCTA5 77459,0.87,132758.0,0.303,0.728
860Z200US77461,ZCTA5 77461,0.792,89360.0,0.292,0.537
860Z200US77469,ZCTA5 77469,0.839,101546.0,0.354,0.599
860Z200US77474,ZCTA5 77474,0.685,76210.0,0.392,0.569
860Z200US77478,ZCTA5 77478,0.811,116205.0,0.394,0.647
860Z200US77479,ZCTA5 77479,0.87,162381.0,0.255,0.742
860Z200US77486,ZCTA5 77486,0.818,85182.0,0.407,0.528
860Z200US77493,ZCTA5 77493,0.855,113388.0,0.336,0.606
860Z200US77498,ZCTA5 77498,0.819,98394.0,0.385,0.568
860Z200US77510,ZCTA5 77510,0.789,96284.0,0.388,0.515
860Z200US77519,ZCTA5 77519,0.804,78958.0,0.809,0.743
860Z200US77523,ZCTA5 77523,0.821,120839.0,0.274,0.659
860Z200US77532,ZCTA5 77532,0.793,89740.0,0.342,0.636
860Z200US77534,ZCTA5 77534,0.817,105500.0,0.294,0.539
860Z200US77536,ZCTA5 77536,0.822,96297.0,0.39,0.605
860Z200US77538,ZCTA5 77538,0.802,75625.0,0.254,0.686
860Z200US77539,ZCTA5 77539,0.711,85263.0,0.431,0.566
860Z200US77545,ZCTA5 77545,0.864,91101.0,0.43,0.627
860Z200US77546,ZCTA5 77546,0.833,121914.0,0.352,0.687
860Z200US77565,ZCTA5 77565,0.608,85726.0,0.496,0.516
860Z200US77566,ZCTA5 77566,0.69,91406.0,0.389,0.541
860Z200US77573,ZCTA5 77573,0.783,122783.0,0.344,0.644
860Z200US77578,ZCTA5 77578,0.858,132571.0,0.402,0.717
860Z200US77581,ZCTA5 77581,0.788,106556.0,0.366,0.611
860Z200US77583,ZCTA5 77583,0.835,107510.0,0.346,0.666
860Z200US77584,ZCTA5 77584,0.759,116373.0,0.36,0.612
860Z200US77586,ZCTA5 77586,0.699,115301.0,0.412,0.591
860Z200US77611,ZCTA5 77611,0.811,102791.0,0.341,0.512
860Z200US77627,ZCTA5 77627,0.811,75778.0,0.498,0.519
860Z200US77632,ZCTA5 77632,0.671,82828.0,0.441,0.505
860Z200US77651,ZCTA5 77651,0.842,84335.0,0.353,0.564
860Z200US77657,ZCTA5 77657,0.757,93225.0,0.398,0.554
860Z200US77659,ZCTA5 77659,0.799,108461.0,0.286,0.526
860Z200US77706,ZCTA5 77706,0.607,77644.0,0.586,0.507
860Z200US77808,ZCTA5 77808,0.838,102781.0,0.271,0.584
860Z200US77830,ZCTA5 77830,0.742,100542.0,0.286,0.534
860Z200US77835,ZCTA5 77835,0.867,118814.0,0.326,0.573
860Z200US77836,ZCTA5 77836,0.665,79567.0,0.417,0.504
860Z200US77845,ZCTA5 77845,0.685,90434.0,0.419,0.561
860Z200US77856,ZCTA5 77856,0.708,90889.0,0.457,0.535
860Z200US77872,ZCTA5 77872,0.763,85950.0,0.412,0.528
860Z200US77880,ZCTA5 77880,0.763,89572.0,0.291,0.775
860Z200US77904,ZCTA5 77904,0.668,86821.0,0.373,0.558
860Z200US77905,ZCTA5 77905,0.748,81925.0,0.295,0.583
860Z200US77968,ZCTA5 77968,0.636,80281.0,0.352,0.631
860Z200US77978,ZCTA5 77978,1.0,106806.0,0.355,0.82
860Z200US77982,ZCTA5 77982,0.696,81917.0,0.354,0.534
860Z200US77991,ZCTA5 77991,0.783,123935.0,0.411,0.622
860Z200US78006,ZCTA5 78006,0.789,110955.0,0.346,0.621
860Z200US78009,ZCTA5 78009,0.684,102724.0,0.263,0.61
860Z200US78013,ZCTA5 78013,0.718,79770.0,0.425,0.548
860Z200US78015,ZCTA5 78015,0.948,155488.0,0.325,0.781
860Z200US78023,ZCTA5 78023,0.919,129701.0,0.308,0.758
860Z200US78024,ZCTA5 78024,0.906,76065.0,0.413,0.614
860Z200US78045,ZCTA5 78045,0.801,89334.0,0.299,0.533
860Z200US78056,ZCTA5 78056,0.853,122026.0,0.255,0.696
860Z200US78058,ZCTA5 78058,0.721,100179.0,0.405,0.601
860Z200US78063,ZCTA5 78063,0.701,79066.0,0.326,0.538
860Z200US78070,ZCTA5 78070,0.783,115076.0,0.255,0.637
860Z200US78101,ZCTA5 78101,0.763,90413.0,0.296,0.695
860Z200US78108,ZCTA5 78108,0.947,117304.0,0.322,0.714
860Z200US78109,ZCTA5 78109,0.861,87635.0,0.517,0.577
860Z200US78113,ZCTA5 78113,0.769,90191.0,0.403,0.557
860Z200US78114,ZCTA5 78114,0.705,84260.0,0.36,0.552
860Z200US78116,ZCTA5 78116,0.705,86726.0,0.558,0.539
860Z200US78124,ZCTA5 78124,0.632,82534.0,0.388,0.55
860Z200US78130,ZCTA5 78130,0.672,84426.0,0.441,0.504
860Z200US78132,ZCTA5 78132,0.844,126934.0,0.273,0.667
860Z200US78133,ZCTA5 78133,0.735,80777.0,0.393,0.548
860Z200US78152,ZCTA5 78152,0.871,102212.0,0.356,0.554
860Z200US78154,ZCTA5 78154,0.802,97465.0,0.39,0.619
860Z200US78161,ZCTA5 78161,0.692,75966.0,0.491,0.524
860Z200US78231,ZCTA5 78231,0.7,103538.0,0.526,0.5
860Z200US78245,ZCTA5 78245,0.797,87890.0,0.406,0.586
860Z200US78247,ZCTA5 78247,0.838,89184.0,0.421,0.578
860Z200US78248,ZCTA5 78248,0.718,130605.0,0.404,0.63
860Z200US78250,ZCTA5 78250,0.854,80289.0,0.447,0.55
860Z200US78252,ZCTA5 78252,0.945,79635.0,0.451,0.606
860Z200US78253,ZCTA5 78253,0.779,104260.0,0.366,0.63
860Z200US78254,ZCTA5 78254,0.916,115823.0,0.288,0.638
860Z200US78258,ZCTA5 78258,0.608,116133.0,0.432,0.585
860Z200US78259,ZCTA5 78259,0.676,109429.0,0.421,0.586
860Z200US78260,ZCTA5 78260,0.881,150705.0,0.252,0.724
860Z200US78263,ZCTA5 78263,0.74,81793.0,0.543,0.615
860Z200US78266,ZCTA5 78266,0.931,132470.0,0.414,0.76
860Z200US78374,ZCTA5 78374,0.74,81580.0,0.452,0.514
860Z200US78410,ZCTA5 78410,0.673,77642.0,0.452,0.538
860Z200US78504,ZCTA5 78504,0.745,77627.0,0.386,0.533
860Z200US78588,ZCTA5 78588,0.672,86458.0,0.714,0.571
860Z200US78602,ZCTA5 78602,0.686,86976.0,0.423,0.52
860Z200US78605,ZCTA5 78605,0.634,81833.0,0.301,0.564
860Z200US78606,ZCTA5 78606,0.796,89980.0,0.335,0.588
860Z200US78610,ZCTA5 78610,0.815,110417.0,0.37,0.595
860Z200US78611,ZCTA5 78611,0.786,78243.0,0.39,0.552
860Z200US78613,ZCTA5 78613,0.701,120829.0,0.386,0.544
860Z200US78615,ZCTA5 78615,0.792,112805.0,0.359,0.607
860Z200US78620,ZCTA5 78620,0.834,146551.0,0.346,0.65
860Z200US78621,ZCTA5 78621,0.676,88246.0,0.457,0.546
860Z200US78623,ZCTA5 78623,0.985,122143.0,0.342,0.668
860Z200US78626,ZCTA5 78626,0.659,94967.0,0.448,0.532
860Z200US78628,ZCTA5 78628,0.779,117198.0,0.336,0.62
860Z200US78633,ZCTA5 78633,0.925,99967.0,0.393,0.622
860Z200US78634,ZCTA5 78634,0.862,111227.0,0.254,0.58
860Z200US78640,ZCTA5 78640,0.686,88533.0,0.378,0.503
860Z200US78641,ZCTA5 78641,0.853,131421.0,0.3,0.624
860Z200US78642,ZCTA5 78642,0.798,128086.0,0.301,0.67
860Z200US78645,ZCTA5 78645,0.781,108393.0,0.339,0.583
860Z200US78652,ZCTA5 78652,0.935,118750.0,0.397,0.748
860Z200US78653,ZCTA5 78653,0.882,92799.0,0.392,0.597
860Z200US78657,ZCTA5 78657,0.696,93699.0,0.391,0.583
860Z200US78660,ZCTA5 78660,0.716,109522.0,0.343,0.575
860Z200US78665,ZCTA5 78665,0.751,117240.0,0.367,0.599
860Z200US78669,ZCTA5 78669,0.881,126422.0,0.313,0.57
860Z200US78670,ZCTA5 78670,0.811,76591.0,0.471,0.536
860Z200US78676,ZCTA5 78676,0.831,86819.0,0.392,0.539
860Z200US78681,ZCTA5 78681,0.827,136215.0,0.315,0.641
860Z200US78732,ZCTA5 78732,0.725,194120.0,0.396,0.638
860Z200US78733,ZCTA5 78733,0.955,220421.0,0.28,0.751
860Z200US78734,ZCTA5 78734,0.774,129116.0,0.387,0.613
860Z200US78736,ZCTA5 78736,0.681,100761.0,0.425,0.501
860Z200US78738,ZCTA5 78738,0.768,169911.0,0.272,0.659
860Z200US78746,ZCTA5 78746,0.656,183028.0,0.378,0.621
860Z200US78747,ZCTA5 78747,0.671,86456.0,0.441,0.536
860Z200US78750,ZCTA5 78750,0.659,123722.0,0.386,0.572
860Z200US78850,ZCTA5 78850,0.75,77344.0,0.327,0.53
860Z200US78884,ZCTA5 78884,0.786,82292.0,0.431,0.58
860Z200US78932,ZCTA5 78932,0.783,94265.0,0.427,0.659
860Z200US78940,ZCTA5 78940,0.796,90431.0,0.319,0.653
860Z200US78944,ZCTA5 78944,0.81,140875.0,0.271,0.715
860Z200US78945,ZCTA5 78945,0.756,76221.0,0.442,0.539
860Z200US78947,ZCTA5 78947,0.692,81371.0,0.442,0.61
860Z200US78949,ZCTA5 78949,0.711,88491.0,0.451,0.535
860Z200US78950,ZCTA5 78950,0.818,104643.0,0.334,0.669
860Z200US78953,ZCTA5 78953,0.703,88852.0,0.442,0.677
860Z200US78954,ZCTA5 78954,0.939,100096.0,0.41,0.648
860Z200US79010,ZCTA5 79010,0.772,170464.0,1.275,0.839
860Z200US79015,ZCTA5 79015,0.68,81351.0,0.352,0.586
860Z200US79022,ZCTA5 79022,0.775,78373.0,0.349,0.581
860Z200US79032,ZCTA5 79032,0.911,75577.0,0.375,0.853
860Z200US79034,ZCTA5 79034,0.94,84821.0,0.358,0.556
860Z200US79039,ZCTA5 79039,0.916,83068.0,0.503,0.624
860Z200US79040,ZCTA5 79040,0.905,80625.0,0.47,0.634
860Z200US79061,ZCTA5 79061,0.93,96250.0,0.32,0.699
860Z200US79063,ZCTA5 79063,0.873,88750.0,0.357,0.664
860Z200US79068,ZCTA5 79068,0.845,86604.0,0.569,0.588
860Z200US79087,ZCTA5 79087,0.653,75800.0,0.399,0.547
860Z200US79092,ZCTA5 79092,0.83,79318.0,0.376,0.672
860Z200US79097,ZCTA5 79097,0.958,86800.0,0.365,0.547
860Z200US79118,ZCTA5 79118,0.666,87011.0,0.481,0.591
860Z200US79119,ZCTA5 79119,0.658,100546.0,0.398,0.514
860Z200US79124,ZCTA5 79124,0.791,110144.0,0.356,0.682
860Z200US79234,ZCTA5 79234,1.0,80583.0,0.279,0.792
860Z200US79353,ZCTA5 79353,1.0,116250.0,0.545,1.627
860Z200US79358,ZCTA5 79358,0.787,88017.0,0.449,0.682
860Z200US79360,ZCTA5 79360,0.709,85360.0,0.334,0.551
860Z200US79366,ZCTA5 79366,0.992,111458.0,0.273,0.72
860Z200US79378,ZCTA5 79378,0.985,111250.0,0.387,0.671
860Z200US79382,ZCTA5 79382,0.789,80625.0,0.448,0.582
860Z200US79423,ZCTA5 79423,0.748,82906.0,0.439,0.596
860Z200US79424,ZCTA5 79424,0.724,94703.0,0.432,0.542
860Z200US79503,ZCTA5 79503,0.947,93542.0,0.707,0.877
860Z200US79519,ZCTA5 79519,0.838,157548.0,0.263,1.115
860Z200US79525,ZCTA5 79525,0.7,88972.0,0.258,0.64
860Z200US79527,ZCTA5 79527,0.89,83125.0,0.318,0.6
860Z200US79566,ZCTA5 79566,0.766,112891.0,0.54,0.708
860Z200US79602,ZCTA5 79602,0.846,84845.0,0.375,0.59
860Z200US79705,ZCTA5 79705,0.656,105106.0,0.495,0.521
860Z200US79706,ZCTA5 79706,0.632,110988.0,0.38,0.525
860Z200US79714,ZCTA5 79714,0.692,76902.0,0.419,0.593
860Z200US79741,ZCTA5 79741,0.835,89464.0,0.313,0.716
860Z200US79745,ZCTA5 79745,0.824,88365.0,0.439,0.553
860Z200US79782,ZCTA5 79782,0.703,90484.0,0.309,0.596
860Z200US79789,ZCTA5 79789,0.823,127898.0,0.271,0.822
860Z200US79911,ZCTA5 79911,0.808,108525.0,0.281,0.508
860Z200US79922,ZCTA5 79922,0.927,89364.0,0.363,0.76
860Z200US79932,ZCTA5 79932,0.757,76789.0,0.484,0.522
860Z200US79934,ZCTA5 79934,0.768,75442.0,0.463,0.519
860Z200US79938,ZCTA5 79938,0.843,75801.0,0.403,0.586
860Z200US80003,ZCTA5 80003,0.678,82754.0,0.442,0.617
860Z200US80004,ZCTA5 80004,0.727,99576.0,0.433,0.654
860Z200US80005,ZCTA5 80005,0.797,136360.0,0.314,0.69
860Z200US80013,ZCTA5 80013,0.755,97167.0,0.41,0.599
860Z200US80015,ZCTA5 80015,0.816,121640.0,0.275,0.717
860Z200US80016,ZCTA5 80016,0.729,148421.0,0.282,0.71
860Z200US80019,ZCTA5 80019,0.622,117420.0,0.48,0.556
860Z200US80020,ZCTA5 80020,0.688,114039.0,0.391,0.601
860Z200US80022,ZCTA5 80022,0.797,98858.0,0.364,0.594
860Z200US80023,ZCTA5 80023,0.669,159970.0,0.325,0.643
860Z200US80027,ZCTA5 80027,0.637,153165.0,0.357,0.602
860Z200US80031,ZCTA5 80031,0.617,106244.0,0.406,0.597
860Z200US80102,ZCTA5 80102,0.846,106372.0,0.321,0.711
860Z200US80103,ZCTA5 80103,0.811,102188.0,0.399,0.652
860Z200US80104,ZCTA5 80104,0.745,131359.0,0.291,0.652
860Z200US80109,ZCTA5 80109,0.799,148417.0,0.287,0.744
860Z200US80117,ZCTA5 80117,0.827,104342.0,0.32,0.638
860Z200US80121,ZCTA5 80121,0.846,136287.0,0.373,0.762
860Z200US80122,ZCTA5 80122,0.689,120181.0,0.386,0.719
860Z200US80126,ZCTA5 80126,0.806,166501.0,0.286,0.771
860Z200US80127,ZCTA5 80127,0.791,137753.0,0.326,0.755
860Z200US80128,ZCTA5 80128,0.679,119827.0,0.361,0.676
860Z200US80129,ZCTA5 80129,0.624,136915.0,0.384,0.604
860Z200US80130,ZCTA5 80130,0.798,155117.0,0.286,0.718
860Z200US80131,ZCTA5 80131,1.0,82500.0,0.375,0.577
860Z200US80134,ZCTA5 80134,0.757,142162.0,0.312,0.672
860Z200US80136,ZCTA5 80136,0.876,110435.0,0.332,0.641
860Z200US80207,ZCTA5 80207,0.797,112325.0,0.517,0.658
860Z200US80221,ZCTA5 80221,0.73,84425.0,0.498,0.595
860Z200US80232,ZCTA5 80232,0.64,87799.0,0.484,0.593
860Z200US80233,ZCTA5 80233,0.633,85132.0,0.414,0.578
860Z200US80241,ZCTA5 80241,0.66,107553.0,0.326,0.602
860Z200US80249,ZCTA5 80249,0.766,97457.0,0.408,0.617
860Z200US80305,ZCTA5 80305,0.635,120933.0,0.481,0.585
860Z200US80403,ZCTA5 80403,0.861,145315.0,0.347,0.688
860Z200US80421,ZCTA5 80421,0.953,105617.0,0.279,0.573
860Z200US80422,ZCTA5 80422,0.97,83529.0,0.57,0.613
860Z200US80425,ZCTA5 80425,1.0,80125.0,0.824,0.9
860Z200US80439,ZCTA5 80439,0.913,152156.0,0.328,0.718
860Z200US80455,ZCTA5 80455,0.697,175438.0,0.29,0.686
860Z200US80461,ZCTA5 80461,0.762,94274.0,0.539,0.542
860Z200US80465,ZCTA5 80465,0.918,130455.0,0.301,0.742
860Z200US80467,ZCTA5 80467,0.732,101300.0,0.476,0.565
860Z200US80478,ZCTA5 80478,0.943,109973.0,0.504,0.516
860Z200US80503,ZCTA5 80503,0.677,118465.0,0.411,0.622
860Z200US80504,ZCTA5 80504,0.752,109671.0,0.33,0.644
860Z200US80512,ZCTA5 80512,0.95,84856.0,0.29,0.506
860Z200US80513,ZCTA5 80513,0.846,117024.0,0.292,0.659
860Z200US80514,ZCTA5 80514,0.745,99389.0,0.258,0.652
860Z200US80516,ZCTA5 80516,0.864,160590.0,0.263,0.754
860Z200US80517,ZCTA5 80517,0.747,89659.0,0.446,0.555
860Z200US80524,ZCTA5 80524,0.622,84440.0,0.441,0.58
860Z200US80528,ZCTA5 80528,0.614,122133.0,0.319,0.658
860Z200US80530,ZCTA5 80530,0.927,120172.0,0.28,0.705
860Z200US80534,ZCTA5 80534,0.804,132320.0,0.258,0.673
860Z200US80535,ZCTA5 80535,0.665,98056.0,0.317,0.546
860Z200US80537,ZCTA5 80537,0.673,83746.0,0.457,0.57
860Z200US80538,ZCTA5 80538,0.671,85057.0,0.424,0.594
860Z200US80540,ZCTA5 80540,0.929,136109.0,0.399,0.667
860Z200US80549,ZCTA5 80549,0.914,103760.0,0.346,0.639
860Z200US80550,ZCTA5 80550,0.843,121487.0,0.345,0.725
860Z200US80601,ZCTA5 80601,0.71,99031.0,0.388,0.547
860Z200US80603,ZCTA5 80603,0.849,112381.0,0.313,0.68
860Z200US80610,ZCTA5 80610,0.697,84598.0,0.374,0.63
860Z200US80611,ZCTA5 80611,0.818,85750.0,0.384,0.621
860Z200US80615,ZCTA5 80615,0.905,106948.0,0.297,0.736
860Z200US80621,ZCTA5 80621,0.836,80746.0,0.378,0.615
860Z200US80634,ZCTA5 80634,0.666,83255.0,0.426,0.617
860Z200US80640,ZCTA5 80640,0.751,111145.0,0.369,0.684
860Z200US80642,ZCTA5 80642,0.795,103389.0,0.255,0.575
860Z200US80643,ZCTA5 80643,0.935,88125.0,0.371,0.701
860Z200US80644,ZCTA5 80644,0.763,79500.0,0.387,0.582
860Z200US80645,ZCTA5 80645,0.918,84327.0,0.373,0.671
860Z200US80648,ZCTA5 80648,0.782,92432.0,0.458,0.505
860Z200US80651,ZCTA5 80651,0.813,88608.0,0.378,0.695
860Z200US80721,ZCTA5 80721,1.0,100625.0,0.468,1.0
860Z200US80733,ZCTA5 80733,0.72,78500.0,0.37,0.633
860Z200US80735,ZCTA5 80735,0.815,86250.0,0.426,0.589
860Z200US80736,ZCTA5 80736,0.71,75978.0,0.367,0.663
860Z200US80741,ZCTA5 80741,0.883,80139.0,0.318,0.636
860Z200US80742,ZCTA5 80742,0.846,80833.0,0.44,0.744
860Z200US80747,ZCTA5 80747,0.95,85000.0,0.438,0.665
860Z200US80754,ZCTA5 80754,0.973,83438.0,0.304,0.636
860Z200US80809,ZCTA5 80809,0.93,81210.0,0.421,0.678
860Z200US80817,ZCTA5 80817,0.799,85121.0,0.374,0.642
860Z200US80824,ZCTA5 80824,0.982,140438.0,0.355,0.541
860Z200US80835,ZCTA5 80835,0.892,75469.0,0.487,0.553
860Z200US80861,ZCTA5 80861,0.908,80208.0,0.388,0.557
860Z200US80863,ZCTA5 80863,0.828,100011.0,0.338,0.656
860Z200US80908,ZCTA5 80908,0.917,136117.0,0.305,0.763
860Z200US80911,ZCTA5 80911,0.928,78105.0,0.364,0.716
860Z200US80918,ZCTA5 80918,0.637,82743.0,0.388,0.59
860Z200US80919,ZCTA5 80919,0.671,116316.0,0.38,0.688
860Z200US80920,ZCTA5 80920,0.725,111233.0,0.337,0.699
860Z200US80921,ZCTA5 80921,0.728,143996.0,0.29,0.757
860Z200US80922,ZCTA5 80922,0.795,107457.0,0.361,0.686
860Z200US80923,ZCTA5 80923,0.733,103556.0,0.321,0.604
860Z200US80924,ZCTA5 80924,0.686,137838.0,0.339,0.67
860Z200US80926,ZCTA5 80926,0.737,138950.0,0.34,0.714
860Z200US80927,ZCTA5 80927,0.927,141154.0,0.32,0.719
860Z200US80928,ZCTA5 80928,0.684,115833.0,0.262,0.643
860Z200US80951,ZCTA5 80951,0.845,88899.0,0.345,0.726
860Z200US81007,ZCTA5 81007,0.846,95419.0,0.287,0.664
860Z200US81025,ZCTA5 81025,0.878,75408.0,0.614,0.7
860Z200US81069,ZCTA5 81069,0.859,95098.0,0.594,0.507
860Z200US81092,ZCTA5 81092,0.86,77708.0,0.432,0.764
860Z200US81122,ZCTA5 81122,0.837,94450.0,0.364,0.528
860Z200US81240,ZCTA5 81240,0.716,79514.0,0.386,0.656
860Z200US81242,ZCTA5 81242,0.767,93889.0,0.41,0.671
860Z200US81332,ZCTA5 81332,0.902,117500.0,0.561,0.6
860Z200US81426,ZCTA5 81426,0.976,125938.0,0.39,0.6
860Z200US81432,ZCTA5 81432,0.762,87547.0,0.389,0.533
860Z200US81505,ZCTA5 81505,0.694,87677.0,0.462,0.545
860Z200US81507,ZCTA5 81507,0.89,106039.0,0.365,0.697
860Z200US81521,ZCTA5 81521,0.826,82632.0,0.394,0.601
860Z200US81523,ZCTA5 81523,0.922,102830.0,0.601,0.772
860Z200US81524,ZCTA5 81524,0.873,109578.0,0.355,0.795
860Z200US81526,ZCTA5 81526,0.722,83316.0,0.564,0.518
860Z200US81621,ZCTA5 81621,0.619,103721.0,0.343,0.598
860Z200US81623,ZCTA5 81623,0.647,98549.0,0.412,0.58
860Z200US81624,ZCTA5 81624,0.905,89900.0,0.369,0.561
860Z200US81639,ZCTA5 81639,0.8,106429.0,0.297,0.561
860Z200US81643,ZCTA5 81643,0.795,125469.0,0.274,0.539
860Z200US81646,ZCTA5 81646,0.943,85577.0,0.535,0.882
860Z200US81648,ZCTA5 81648,0.746,75482.0,0.413,0.558
860Z200US81650,ZCTA5 81650,0.604,81506.0,0.343,0.502
860Z200US81652,ZCTA5 81652,0.783,97760.0,0.427,0.773
860Z200US81654,ZCTA5 81654,0.69,115278.0,0.504,0.658
860Z200US82009,ZCTA5 82009,0.778,102727.0,0.406,0.719
860Z200US82053,ZCTA5 82053,0.862,105536.0,0.387,0.66
860Z200US82214,ZCTA5 82214,0.733,75291.0,0.541,0.62
860Z200US82244,ZCTA5 82244,0.806,89079.0,0.272,0.842
860Z200US82604,ZCTA5 82604,0.819,75683.0,0.465,0.655
860Z200US82633,ZCTA5 82633,0.697,81467.0,0.449,0.656
860Z200US82636,ZCTA5 82636,0.683,82592.0,0.295,0.656
860Z200US82642,ZCTA5 82642,0.917,94375.0,0.848,0.529
860Z200US82643,ZCTA5 82643,0.931,75707.0,0.504,0.502
860Z200US82701,ZCTA5 82701,0.733,88843.0,0.446,0.57
860Z200US82718,ZCTA5 82718,0.663,104454.0,0.349,0.624
860Z200US82729,ZCTA5 82729,0.798,75357.0,0.399,0.601
860Z200US82836,ZCTA5 82836,0.915,91528.0,0.372,0.6
860Z200US82930,ZCTA5 82930,0.635,79292.0,0.485,0.501
860Z200US82935,ZCTA5 82935,0.673,86132.0,0.437,0.645
860Z200US82938,ZCTA5 82938,0.651,76204.0,0.398,0.642
860Z200US83110,ZCTA5 83110,0.708,83442.0,0.424,0.622
860Z200US83113,ZCTA5 83113,0.684,76146.0,0.365,0.54
860Z200US83114,ZCTA5 83114,0.868,83929.0,0.257,0.597
860Z200US83118,ZCTA5 83118,0.971,85370.0,0.829,0.663
860Z200US83127,ZCTA5 83127,0.858,86351.0,0.313,0.615
860Z200US83217,ZCTA5 83217,0.872,75114.0,0.319,0.595
860Z200US83221,ZCTA5 83221,0.746,77889.0,0.341,0.711
860Z200US83239,ZCTA5 83239,0.915,78750.0,0.314,0.669
860Z200US83245,ZCTA5 83245,0.889,87969.0,0.26,0.714
860Z200US83246,ZCTA5 83246,0.79,77679.0,0.499,0.716
860Z200US83261,ZCTA5 83261,0.832,82500.0,0.549,0.715
860Z200US83262,ZCTA5 83262,0.772,77875.0,0.425,0.608
860Z200US83271,ZCTA5 83271,0.969,78281.0,0.326,0.741
860Z200US83274,ZCTA5 83274,0.783,80000.0,0.353,0.666
860Z200US83333,ZCTA5 83333,0.753,86142.0,0.368,0.531
860Z200US83336,ZCTA5 83336,0.723,85000.0,0.329,0.51
860Z200US83341,ZCTA5 83341,0.844,95340.0,0.359,0.746
860Z200US83401,ZCTA5 83401,0.717,75870.0,0.403,0.686
860Z200US83404,ZCTA5 83404,0.722,79211.0,0.377,0.703
860Z200US83406,ZCTA5 83406,0.663,90654.0,0.38,0.666
860Z200US83414,ZCTA5 83414,1.0,166310.0,0.354,0.816
860Z200US83422,ZCTA5 83422,0.603,91034.0,0.345,0.505
860Z200US83427,ZCTA5 83427,0.836,82418.0,0.261,0.704
860Z200US83431,ZCTA5 83431,0.868,81667.0,0.28,0.824
860Z200US83435,ZCTA5 83435,0.881,75625.0,0.47,0.693
860Z200US83442,ZCTA5 83442,0.858,84328.0,0.274,0.743
860Z200US83444,ZCTA5 83444,0.795,83333.0,0.322,0.8
860Z200US83448,ZCTA5 83448,0.761,77564.0,0.264,0.767
860Z200US83449,ZCTA5 83449,0.917,79514.0,0.306,0.622
860Z200US83451,ZCTA5 83451,0.845,76563.0,0.279,0.755
860Z200US83455,ZCTA5 83455,0.776,106042.0,0.368,0.505
860Z200US83530,ZCTA5 83530,0.826,76486.0,0.333,0.649
860Z200US83537,ZCTA5 83537,0.786,81172.0,0.289,0.536
860Z200US83607,ZCTA5 83607,0.85,80170.0,0.364,0.572
860Z200US83616,ZCTA5 83616,0.863,118013.0,0.292,0.749
860Z200US83622,ZCTA5 83622,0.87,75461.0,0.403,0.614
860Z200US83631,ZCTA5 83631,0.778,80968.0,0.307,0.674
860Z200US83634,ZCTA5 83634,0.911,93084.0,0.357,0.652
